,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2015-04-29,29.367900848388672,128.61672973632812,102.34439086914062,135.00091552734375,33.26154708862305,43.79163360595703,32.15999984741211,146.14999389648438,109.80999755859375,174.39999389648438,40.4900016784668,49.060001373291016,32.897499084472656,147.4600067138672,110.37999725341797,175.1300048828125,40.75,49.310001373291016,32.07500076293945,145.89999389648438,109.26000213623047,172.8000030517578,40.400001525878906,48.5,32.540000915527344,147.07000732421875,109.66000366210938,173.39999389648438,40.65999984741211,48.720001220703125,253544400,4761700,6024700,4518400,11371400,47804600
2015-04-30,28.571151733398438,126.14380645751953,101.3284912109375,132.59349060058594,33.319053649902344,43.4167366027832,31.287500381469727,143.33999633789062,108.72000122070312,171.2899932861328,40.560001373291016,48.63999938964844,32.15999984741211,145.94000244140625,110.19000244140625,174.27999877929688,40.58000183105469,49.540000915527344,31.145000457763672,142.75,107.68000030517578,170.3000030517578,40.279998779296875,48.599998474121094,32.15999984741211,145.25,109.68000030517578,173.77000427246094,40.400001525878906,48.70000076293945,332781600,4925300,7770300,5062900,12700800,64725500
2015-05-01,29.438671112060547,127.31427001953125,103.00611114501953,134.43585205078125,33.606563568115234,43.43458938598633,32.23749923706055,144.6699981689453,110.5199966430664,173.6699981689453,40.90999984741211,48.65999984741211,32.532501220703125,145.07000732421875,110.66999816894531,174.0,40.93000030517578,48.880001068115234,31.325000762939453,143.83999633789062,109.2699966430664,172.4199981689453,40.5,48.400001525878906,31.524999618530273,144.41000366210938,109.94999694824219,173.1999969482422,40.58000183105469,48.58000183105469,234050400,3556800,6205100,3312100,10848300,38937300
2015-05-04,29.381591796875,126.74224853515625,103.4814453125,134.6680145263672,33.647640228271484,43.0597038269043,32.17499923706055,144.02000427246094,111.02999877929688,173.97000122070312,40.959999084472656,48.2400016784668,32.64250183105469,144.7899932861328,111.52999877929688,176.3000030517578,41.099998474121094,48.869998931884766,32.064998626708984,143.17999267578125,110.5,173.6999969482422,40.77000045776367,48.18000030517578,32.375,143.85000610351562,111.4800033569336,174.47000122070312,40.880001068115234,48.369998931884766,203953200,8977500,7566200,4028000,10204800,34039500
2015-05-05,28.71954345703125,125.76538848876953,103.27639770507812,133.9791259765625,33.475135803222656,42.488426208496094,31.450000762939453,142.91000366210938,110.80999755859375,173.0800018310547,40.75,47.599998474121094,32.11249923706055,144.6999969482422,113.30000305175781,174.22999572753906,41.13999938964844,48.15999984741211,31.44499969482422,142.27000427246094,110.55999755859375,171.9600067138672,40.68000030517578,47.310001373291016,32.037498474121094,143.75999450683594,113.2699966430664,173.50999450683594,41.13999938964844,47.81999969482422,197085600,3670400,14619300,3593600,11721300,50369200
2015-05-06,28.5391845703125,124.9151382446289,102.26051330566406,132.62982177734375,33.401187896728516,41.31017303466797,31.252500534057617,141.0399932861328,109.72000122070312,170.0500030517578,40.65999984741211,46.279998779296875,31.6875,143.14999389648438,111.95999908447266,174.0500030517578,41.09000015258789,47.77000045776367,30.84000015258789,140.42999267578125,109.22000122070312,168.86000061035156,40.38999938964844,46.02000045776367,31.639999389648438,143.00999450683594,111.55999755859375,172.89999389648438,41.040000915527344,47.56999969482422,288564000,5313500,8975300,3612600,11906900,52433000
2015-05-07,28.71571159362793,125.3136978149414,101.83177947998047,133.36300659179688,33.434051513671875,41.6850700378418,31.315000534057617,141.49000549316406,109.26000213623047,170.99000549316406,40.70000076293945,46.70000076293945,31.520000457763672,142.17999267578125,109.77999877929688,171.97999572753906,40.90999984741211,47.09000015258789,31.0049991607666,140.47999572753906,108.72000122070312,169.0399932861328,40.5099983215332,46.15999984741211,31.1924991607666,140.55999755859375,109.5999984741211,169.6300048828125,40.529998779296875,46.27000045776367,175763600,4868700,8291200,2472000,13834700,32971700
2015-05-08,29.25673484802246,128.82981872558594,102.62400817871094,134.68109130859375,33.66407012939453,42.622318267822266,31.905000686645508,145.4600067138672,110.11000061035156,172.67999267578125,40.97999954223633,47.75,31.905000686645508,145.94000244140625,110.69999694824219,173.3300018310547,41.16999816894531,47.97999954223633,31.52750015258789,142.97999572753906,109.56999969482422,172.24000549316406,40.849998474121094,47.52000045776367,31.670000076293945,143.0,110.26000213623047,172.94000244140625,41.0,47.54999923706055,222201600,7068000,6260600,3092600,11144400,35364900
2015-05-11,28.958709716796875,129.2106475830078,101.21665954589844,133.46435546875,33.63121032714844,42.283111572265625,31.579999923706055,145.88999938964844,108.5999984741211,171.1199951171875,40.939998626708984,47.369998931884766,31.889999389648438,146.7899932861328,110.13999938964844,172.99000549316406,41.38999938964844,47.90999984741211,31.407499313354492,145.1300048828125,108.48999786376953,170.86000061035156,40.880001068115234,47.369998931884766,31.84749984741211,145.5500030517578,110.13999938964844,172.64999389648438,40.97999954223633,47.54999923706055,168143200,3969000,6728500,2661000,10113500,24609400
2015-05-12,28.85555076599121,128.80325317382812,101.81314086914062,133.019775390625,33.425838470458984,42.2652702331543,31.467500686645508,145.42999267578125,109.23999786376953,170.5500030517578,40.689998626708984,47.349998474121094,31.719999313354492,146.0800018310547,109.66000366210938,171.49000549316406,40.959999084472656,47.68000030517578,31.204999923706055,144.00999450683594,107.66999816894531,168.83999633789062,40.52000045776367,46.41999816894531,31.399999618530273,144.94000244140625,108.5999984741211,170.5500030517578,40.77000045776367,46.849998474121094,192640000,3543900,6345000,2962400,12384500,29928300
2015-05-13,28.887643814086914,128.9715118408203,101.76654052734375,134.36907958984375,33.72157669067383,42.515201568603516,31.502500534057617,145.6199951171875,109.19000244140625,172.27999877929688,41.04999923706055,47.630001068115234,31.797500610351562,146.52999877929688,109.87000274658203,172.74000549316406,41.36000061035156,48.31999969482422,31.467500686645508,145.10000610351562,108.77999877929688,170.75,40.720001220703125,47.56999969482422,31.537500381469727,145.41000366210938,109.69999694824219,171.24000549316406,40.75,48.189998626708984,138776800,2679400,4141400,2457500,13183700,34184600
2015-05-14,29.561635971069336,131.04400634765625,102.45623016357422,135.74960327148438,34.09123229980469,43.48814392089844,32.23749923706055,147.9600067138672,109.93000030517578,174.0500030517578,41.5,48.720001220703125,32.23749923706055,148.25,110.0,174.39999389648438,41.599998474121094,48.81999969482422,31.790000915527344,146.64999389648438,109.01000213623047,173.22000122070312,41.2599983215332,48.029998779296875,31.852500915527344,146.8800048828125,109.69000244140625,173.5,41.29999923706055,48.029998779296875,180814000,3495800,4662000,2439100,9961000,32980900
2015-05-15,29.520374298095703,130.08749389648438,102.80109405517578,135.13345336914062,34.107666015625,43.11325454711914,32.192501068115234,146.8800048828125,110.30000305175781,173.25999450683594,41.52000045776367,48.29999923706055,32.372501373291016,148.3000030517578,110.69000244140625,174.41000366210938,41.689998626708984,48.90999984741211,32.0525016784668,146.33999633789062,109.68000030517578,172.60000610351562,41.43000030517578,48.04999923706055,32.26750183105469,148.0500030517578,110.0999984741211,173.91000366210938,41.45000076293945,48.869998931884766,152832000,3368900,5852200,2916600,8479000,28642700
2015-05-18,29.845909118652344,129.93692016601562,102.82904052734375,134.97744750976562,33.9433708190918,42.854393005371094,32.54750061035156,146.7100067138672,110.33000183105469,173.05999755859375,41.31999969482422,48.0099983215332,32.68000030517578,147.24000549316406,110.73999786376953,173.49000549316406,41.4900016784668,48.220001220703125,32.09000015258789,146.3000030517578,110.01000213623047,172.3000030517578,41.25,47.61000061035156,32.095001220703125,146.8800048828125,110.47000122070312,173.44000244140625,41.4900016784668,47.97999954223633,203531600,2153200,4868900,1970600,11511700,24136500
2015-05-19,29.818395614624023,130.238037109375,103.04338836669922,135.30502319335938,33.93515396118164,42.74658203125,32.51750183105469,147.0500030517578,110.55999755859375,173.47999572753906,41.310001373291016,47.58000183105469,32.720001220703125,147.77000427246094,110.98999786376953,173.75,41.38999938964844,47.810001373291016,32.40999984741211,146.72999572753906,110.47000122070312,171.92999267578125,41.130001068115234,47.18000030517578,32.67250061035156,147.17999267578125,110.69000244140625,172.97000122070312,41.22999954223633,47.560001373291016,178532800,2366400,4549600,2523000,9072000,28574800
2015-05-20,29.816099166870117,129.68006896972656,102.70787048339844,135.52337646484375,33.968017578125,42.74658203125,32.51499938964844,146.4199981689453,110.19999694824219,173.75999450683594,41.349998474121094,47.58000183105469,32.744998931884766,147.33999633789062,110.80999755859375,174.44000244140625,41.59000015258789,47.93000030517578,32.334999084472656,146.10000610351562,110.0199966430664,172.4600067138672,41.310001373291016,47.27000045776367,32.5,147.13999938964844,110.77999877929688,173.3300018310547,41.369998931884766,47.38999938964844,145819600,2104000,4393500,2300300,10965200,25047900
2015-05-21,30.121009826660156,130.50375366210938,102.88495635986328,135.19583129882812,33.86943435668945,42.60282516479492,32.84749984741211,147.35000610351562,110.38999938964844,173.33999633789062,41.22999954223633,47.41999816894531,32.907501220703125,147.7100067138672,110.63999938964844,174.13999938964844,41.31999969482422,47.599998474121094,32.45750045776367,146.10000610351562,109.9000015258789,173.0399932861328,41.06999969482422,47.0099983215332,32.51750183105469,146.55999755859375,110.04000091552734,173.32000732421875,41.2599983215332,47.279998779296875,158921600,2676400,4880600,2295600,9270900,22410700
2015-05-22,30.3846378326416,128.254150390625,102.7637939453125,134.3223114013672,33.85301208496094,42.135650634765625,33.1349983215332,144.80999755859375,110.26000213623047,172.22000122070312,41.209999084472656,46.900001525878906,33.24250030517578,147.27000427246094,110.9000015258789,173.38999938964844,41.2400016784668,47.349998474121094,32.849998474121094,144.8000030517578,110.12000274658203,172.19000244140625,41.040000915527344,46.81999969482422,32.900001525878906,147.25999450683594,110.30000305175781,173.0399932861328,41.119998931884766,47.29999923706055,182384000,3878000,4267700,2849700,11909500,25720600
2015-05-26,29.715234756469727,126.47393035888672,101.99954986572266,132.6922149658203,33.67229080200195,41.85715103149414,32.404998779296875,142.8000030517578,109.44000244140625,170.1300048828125,40.9900016784668,46.59000015258789,33.227500915527344,144.42999267578125,110.8499984741211,172.1199951171875,41.18000030517578,46.880001068115234,32.279998779296875,142.16000366210938,108.76000213623047,169.1300048828125,40.7400016784668,46.189998626708984,33.150001525878906,144.33999633789062,110.16999816894531,172.11000061035156,41.119998931884766,46.83000183105469,282790400,3476800,5970800,3854200,15194300,29581900
2015-05-27,30.270009994506836,126.65109252929688,102.86631774902344,134.1506805419922,33.77906799316406,42.77354049682617,33.0099983215332,143.0,110.37000274658203,172.0,41.119998931884766,47.61000061035156,33.064998626708984,143.75,110.61000061035156,172.47999572753906,41.20000076293945,47.77000045776367,32.51250076293945,142.5800018310547,109.30000305175781,170.49000549316406,40.83000183105469,46.619998931884766,32.584999084472656,143.4199981689453,109.51000213623047,171.16000366210938,40.939998626708984,46.81999969482422,183332800,2837100,3984200,2764400,9863100,27335600
2015-05-28,30.210407257080078,126.05767822265625,103.01544952392578,133.92453002929688,33.795501708984375,42.62979507446289,32.94499969482422,142.3300018310547,110.52999877929688,171.7100067138672,41.13999938964844,47.45000076293945,32.98749923706055,145.2899932861328,110.54000091552734,171.83999633789062,41.29999923706055,48.02000045776367,32.775001525878906,141.5800018310547,109.5999984741211,170.66000366210938,40.880001068115234,47.38999938964844,32.96500015258789,142.50999450683594,110.11000061035156,171.4499969482422,41.20000076293945,47.5,122933200,3103200,3392000,1731400,9395200,19283700
2015-05-29,29.866539001464844,124.4546127319336,102.86631774902344,132.3177947998047,33.647640228271484,42.099727630615234,32.56999969482422,140.52000427246094,110.37000274658203,169.64999389648438,40.959999084472656,46.86000061035156,32.86249923706055,142.25999450683594,110.5199966430664,171.35000610351562,41.18000030517578,47.56999969482422,32.474998474121094,140.32000732421875,109.41000366210938,169.64999389648438,40.77000045776367,46.59000015258789,32.807498931884766,142.25999450683594,110.33000183105469,171.35000610351562,41.18000030517578,47.43000030517578,203538000,6199200,5264900,4092000,19628600,36519600
2015-06-01,29.9261417388916,125.10113525390625,103.41619873046875,132.731201171875,33.63121032714844,42.432125091552734,32.6349983215332,141.25,110.95999908447266,170.17999267578125,40.939998626708984,47.22999954223633,32.84749984741211,142.0500030517578,111.7699966430664,171.0399932861328,41.40999984741211,47.77000045776367,32.51250076293945,140.27000427246094,110.55000305175781,169.02999877929688,40.880001068115234,46.619998931884766,32.56999969482422,141.4499969482422,111.4800033569336,170.2100067138672,41.36000061035156,47.060001373291016,128451200,3897000,6778900,2985500,12684100,28837300
2015-06-02,29.79318618774414,126.87251281738281,103.22048950195312,132.3177947998047,33.67229080200195,42.15362548828125,32.4900016784668,143.25,110.75,169.64999389648438,40.9900016784668,46.91999816894531,32.665000915527344,144.4600067138672,111.25,170.4499969482422,41.15999984741211,47.349998474121094,32.33000183105469,140.6300048828125,110.0199966430664,168.42999267578125,40.68000030517578,46.619998931884766,32.46500015258789,141.44000244140625,110.91999816894531,169.66000366210938,40.84000015258789,46.93000030517578,134670400,4986500,4425900,2571400,11878600,21498300
2015-06-03,29.82985496520996,127.36845397949219,103.6119384765625,132.52842712402344,33.57370376586914,42.090736389160156,32.529998779296875,143.80999755859375,111.16999816894531,169.9199981689453,40.869998931884766,46.849998474121094,32.73500061035156,145.05999755859375,111.81999969482422,171.55999755859375,41.209999084472656,47.7400016784668,32.474998474121094,142.88999938964844,110.5,169.6300048828125,40.779998779296875,46.81999969482422,32.665000915527344,143.77999877929688,110.75,170.5,41.099998474121094,47.369998931884766,123934000,3755800,4510300,2131000,8153800,28002200
2015-06-04,29.655628204345703,125.04800415039062,102.80109405517578,131.32730102539062,33.343692779541016,41.650516510009766,32.34000015258789,141.19000244140625,110.30000305175781,168.3800048828125,40.59000015258789,46.36000061035156,32.64500045776367,143.22999572753906,111.25,170.60000610351562,40.97999954223633,47.15999984741211,32.227500915527344,140.9499969482422,109.98999786376953,167.92999267578125,40.529998779296875,46.20000076293945,32.39500045776367,143.22000122070312,110.94999694824219,169.52999877929688,40.709999084472656,46.790000915527344,153800400,3239500,5748200,3079300,10145800,27745500
2015-06-05,29.49285888671875,124.64061737060547,102.80109405517578,130.56295776367188,32.941165924072266,41.45286178588867,32.162498474121094,140.72999572753906,110.30000305175781,167.39999389648438,40.099998474121094,46.13999938964844,32.42250061035156,141.3699951171875,110.7699966430664,168.91000366210938,40.52000045776367,46.52000045776367,32.09000015258789,140.0500030517578,109.80000305175781,167.1999969482422,40.08000183105469,45.84000015258789,32.375,141.0399932861328,110.30000305175781,168.25,40.47999954223633,46.310001373291016,142507200,3215600,4323500,3100500,15975600,25438100
2015-06-08,29.29800033569336,124.56089782714844,101.85975646972656,128.9562530517578,32.99045181274414,41.084510803222656,31.950000762939453,140.63999938964844,109.29000091552734,165.33999633789062,40.15999984741211,45.72999954223633,32.3025016784668,141.35000610351562,110.23999786376953,167.27999877929688,40.2599983215332,46.43000030517578,31.707500457763672,140.1999969482422,109.20999908447266,165.02000427246094,40.02000045776367,45.66999816894531,32.224998474121094,140.24000549316406,110.02999877929688,167.1699981689453,40.099998474121094,46.29999923706055,210699200,2756600,6068100,3758700,14339300,22121600
2015-06-09,29.210886001586914,124.08262634277344,101.14210510253906,129.221435546875,33.0233154296875,41.01264190673828,31.854999542236328,140.10000610351562,108.5199966430664,165.67999267578125,40.20000076293945,45.650001525878906,32.02000045776367,140.99000549316406,109.41000366210938,166.02000427246094,40.41999816894531,45.939998626708984,31.405000686645508,139.89999389648438,107.6500015258789,163.3699951171875,40.11000061035156,45.459999084472656,31.674999237060547,140.5,109.3499984741211,165.33999633789062,40.16999816894531,45.7599983215332,224301600,2647600,7711800,3395900,10772700,24406100
2015-06-10,29.545589447021484,125.42887115478516,102.52147674560547,131.7484893798828,33.13010787963867,41.8751220703125,32.220001220703125,141.6199951171875,110.0,168.9199981689453,40.33000183105469,46.61000061035156,32.334999084472656,142.60000610351562,110.25,169.38999938964844,40.540000915527344,46.83000183105469,31.962499618530273,140.2899932861328,108.7300033569336,166.05999755859375,40.279998779296875,45.689998626708984,31.979999542236328,140.67999267578125,108.9000015258789,166.49000549316406,40.31999969482422,45.790000915527344,156349200,2784400,5128700,4680500,11979900,28417400
2015-06-11,29.479106903076172,126.61565399169922,103.09932708740234,131.63926696777344,33.21294021606445,41.722381591796875,32.147499084472656,142.9600067138672,110.62000274658203,168.77999877929688,40.099998474121094,46.439998626708984,32.54499816894531,143.97999572753906,110.95999908447266,170.44000244140625,40.25,46.91999816894531,32.119998931884766,141.75,110.01000213623047,168.5399932861328,40.029998779296875,46.130001068115234,32.29499816894531,142.00999450683594,110.01000213623047,169.25999450683594,40.11000061035156,46.65999984741211,141563600,2924500,5036300,3464000,11944900,27347800
2015-06-12,29.153573989868164,126.47393035888672,102.47488403320312,130.2431640625,33.09698486328125,41.300132751464844,31.792499542236328,142.8000030517578,109.94999694824219,166.99000549316406,39.959999084472656,45.970001220703125,32.08250045776367,142.86000061035156,110.52999877929688,168.3000030517578,40.119998931884766,46.470001220703125,31.77750015258789,141.08999633789062,109.54000091552734,166.69000244140625,39.84000015258789,45.900001525878906,32.04750061035156,142.6199951171875,110.33000183105469,168.22999572753906,40.040000915527344,46.220001220703125,147544800,2395200,4009900,3065100,15568600,23931000
2015-06-15,29.09625816345215,126.02225494384766,102.68925476074219,129.67384338378906,32.790531158447266,40.85991287231445,31.729999542236328,142.2899932861328,110.18000030517578,166.25999450683594,39.59000015258789,45.47999954223633,31.809999465942383,142.58999633789062,110.41000366210938,166.99000549316406,39.86000061035156,45.650001525878906,31.427499771118164,141.27999877929688,108.93000030517578,164.25,39.56999969482422,45.02000045776367,31.524999618530273,142.0399932861328,109.2699966430664,166.99000549316406,39.83000183105469,45.45000076293945,175955600,2631400,5742200,4245700,11364800,33254500
2015-06-16,29.252151489257812,126.06651306152344,103.50941467285156,130.12619018554688,33.19637680053711,41.17435836791992,31.899999618530273,142.33999633789062,111.05999755859375,166.83999633789062,40.08000183105469,45.83000183105469,31.962499618530273,143.5800018310547,111.29000091552734,167.39999389648438,40.15999984741211,46.2400016784668,31.592500686645508,141.4199981689453,109.9000015258789,165.91000366210938,39.599998474121094,45.29999923706055,31.75749969482422,141.4199981689453,110.3499984741211,166.3300018310547,39.630001068115234,45.349998474121094,125976400,2450600,3848300,3249800,12517400,27070300
2015-06-17,29.183380126953125,127.03189086914062,103.91018676757812,130.3835906982422,33.353729248046875,41.300132751464844,31.825000762939453,143.42999267578125,111.48999786376953,167.1699981689453,40.27000045776367,45.970001220703125,31.969999313354492,144.0,111.94000244140625,167.85000610351562,40.31999969482422,46.06999969482422,31.684999465942383,141.89999389648438,110.87999725341797,166.10000610351562,40.0099983215332,45.36000061035156,31.93000030517578,142.8699951171875,111.19999694824219,167.0,40.08000183105469,45.72999954223633,131672400,2775400,4732300,2863000,13898400,28704100
2015-06-18,29.31633949279785,128.7589874267578,105.5225601196289,131.22592163085938,33.66847229003906,41.973941802978516,31.969999313354492,145.3800048828125,113.22000122070312,168.25,40.650001525878906,46.720001220703125,32.07749938964844,146.52999877929688,113.55000305175781,168.72000122070312,40.7400016784668,46.79999923706055,31.80500030517578,143.91000366210938,111.58000183105469,167.0500030517578,40.15999984741211,46.16999816894531,31.8075008392334,143.91000366210938,111.83000183105469,167.0500030517578,40.15999984741211,46.220001220703125,141628800,3728900,6929900,3330900,16314600,32658300
2015-06-19,29.02290153503418,128.53756713867188,104.9633560180664,130.2431640625,33.4614143371582,41.41693115234375,31.649999618530273,145.1300048828125,112.62000274658203,166.99000549316406,40.400001525878906,46.099998474121094,31.954999923706055,146.10000610351562,113.4800033569336,168.4199981689453,40.650001525878906,46.83000183105469,31.600000381469727,144.9499969482422,112.4000015258789,166.77000427246094,40.400001525878906,45.9900016784668,31.927499771118164,145.19000244140625,112.83000183105469,167.6199951171875,40.59000015258789,46.790000915527344,218867600,4837300,9587700,7074000,23550600,63837000
2015-06-22,29.254440307617188,129.04237365722656,105.81149291992188,130.82028198242188,33.52766799926758,41.533714294433594,31.90250015258789,145.6999969482422,113.52999877929688,167.72999572753906,40.47999954223633,46.22999954223633,32.01499938964844,146.2100067138672,114.47000122070312,168.33999633789062,40.810001373291016,46.720001220703125,31.770000457763672,145.08999633789062,113.2699966430664,167.1999969482422,40.459999084472656,46.15999984741211,31.872499465942383,146.07000732421875,113.4000015258789,167.64999389648438,40.5099983215332,46.33000183105469,136157200,2086100,5906200,2335800,8775900,20318100
2015-06-23,29.121477127075195,127.91756439208984,106.63166046142578,131.51446533203125,33.444847106933594,41.24623489379883,31.75749969482422,144.42999267578125,114.41000366210938,168.6199951171875,40.380001068115234,45.90999984741211,31.90250015258789,146.4499969482422,114.5199966430664,169.97000122070312,40.52000045776367,46.279998779296875,31.719999313354492,143.8000030517578,113.72000122070312,167.57000732421875,40.310001373291016,45.619998931884766,31.8700008392334,146.3300018310547,113.93000030517578,168.3800048828125,40.43000030517578,46.130001068115234,121075600,2864400,6003100,3701600,11094900,25896500
2015-06-24,29.369070053100586,126.65109252929688,106.03515625,130.22756958007812,33.2874755859375,41.00365447998047,32.02750015258789,143.0,113.7699966430664,166.97000122070312,40.189998626708984,45.63999938964844,32.45000076293945,144.8000030517578,114.55999755859375,168.83999633789062,40.45000076293945,46.25,31.780000686645508,142.50999450683594,113.70999908447266,166.8300018310547,40.189998626708984,45.54999923706055,31.802499771118164,143.75999450683594,114.30000305175781,168.7100067138672,40.369998931884766,45.66999816894531,221123600,3989100,5636200,3548100,10385100,34890900
2015-06-25,29.22922706604004,126.16393280029297,106.66893005371094,129.53341674804688,33.14667892456055,41.01264190673828,31.875,142.4499969482422,114.44999694824219,166.0800018310547,40.02000045776367,45.650001525878906,32.29999923706055,143.75999450683594,115.27999877929688,168.1300048828125,40.34000015258789,46.060001373291016,31.875,142.33999633789062,114.38999938964844,166.0800018310547,40.02000045776367,45.5,32.21500015258789,143.27000427246094,114.62000274658203,167.8000030517578,40.279998779296875,46.029998779296875,127752400,2153800,6213500,2408900,10607600,20616000
2015-06-26,29.057289123535156,126.19053649902344,107.1722183227539,129.0498809814453,33.13010787963867,40.66225814819336,31.6875,142.47999572753906,114.98999786376953,165.4600067138672,40.0,45.2599983215332,31.997499465942383,143.0399932861328,115.18000030517578,166.80999755859375,40.349998474121094,46.279998779296875,31.627500534057617,141.88999938964844,114.41000366210938,165.22999572753906,40.0,45.029998779296875,31.917499542236328,143.02999877929688,114.97000122070312,166.22999572753906,40.099998474121094,45.650001525878906,176267200,3153300,9509600,8946000,16215600,49835300
2015-06-29,28.548355102539062,122.8692626953125,105.36412048339844,127.1077880859375,32.63315200805664,39.86266326904297,31.13249969482422,138.72999572753906,113.05000305175781,162.97000122070312,39.400001525878906,44.369998931884766,31.61750030517578,141.32000732421875,115.19000244140625,165.35000610351562,39.97999954223633,45.22999954223633,31.1200008392334,138.5800018310547,113.0,162.88999938964844,39.400001525878906,44.36000061035156,31.364999771118164,140.9600067138672,114.16000366210938,163.9199981689453,39.79999923706055,45.040000915527344,196645600,3755500,7618200,3314700,15500800,34081700
2015-06-30,28.754684448242188,122.86039733886719,106.38001251220703,126.86603546142578,32.49235916137695,39.66502380371094,31.357500076293945,138.72000122070312,114.13999938964844,162.66000366210938,39.22999954223633,44.150001525878906,31.530000686645508,140.05999755859375,114.86000061035156,164.0,39.61000061035156,44.720001220703125,31.21500015258789,138.44000244140625,113.55000305175781,162.1199951171875,39.119998931884766,43.939998626708984,31.392499923706055,140.05999755859375,113.93000030517578,163.99000549316406,39.61000061035156,44.709999084472656,177482800,3434800,6946700,3597300,14621300,35945400
2015-07-01,29.02290153503418,124.64061737060547,107.92676544189453,128.29336547851562,32.71597671508789,39.93454360961914,31.649999618530273,140.72999572753906,115.12999725341797,164.49000549316406,39.5,44.45000076293945,31.735000610351562,141.13999938964844,115.25,165.61000061035156,39.599998474121094,45.22999954223633,31.497499465942383,140.02000427246094,114.33999633789062,163.60000610351562,39.279998779296875,44.099998474121094,31.725000381469727,140.47999572753906,114.94999694824219,163.97000122070312,39.380001068115234,44.459999084472656,120955200,3260900,5435400,3214500,11177400,28343900
2015-07-02,28.986221313476562,124.18003845214844,107.77677917480469,128.76129150390625,32.70770263671875,39.889617919921875,31.610000610351562,140.2100067138672,114.97000122070312,165.08999633789062,39.4900016784668,44.400001525878906,31.672500610351562,141.52000427246094,115.66999816894531,165.32000732421875,39.810001373291016,44.75,31.4424991607666,139.8800048828125,114.44999694824219,164.4199981689453,39.349998474121094,44.060001373291016,31.607500076293945,141.2899932861328,115.37999725341797,165.0500030517578,39.630001068115234,44.47999954223633,108844000,2116500,5549500,2852700,8975900,21752000
2015-07-06,28.88535499572754,124.4546127319336,108.46112060546875,128.48049926757812,32.64971923828125,39.88063430786133,31.5,140.52000427246094,115.69999694824219,164.72999572753906,39.41999816894531,44.38999938964844,31.5575008392334,140.72999572753906,115.86000061035156,165.22999572753906,39.599998474121094,44.47999954223633,31.212499618530273,139.0,114.2699966430664,163.52000427246094,39.220001220703125,43.95000076293945,31.235000610351562,139.02000427246094,114.47000122070312,163.8300018310547,39.31999969482422,43.959999084472656,112241600,2093400,5880500,3079800,10252600,23034000
2015-07-07,28.814287185668945,126.78389739990234,109.77352905273438,128.69110107421875,33.33717346191406,39.799774169921875,31.422500610351562,143.14999389648438,117.0999984741211,165.0,40.25,44.29999923706055,31.537500381469727,143.44000244140625,117.19000244140625,165.35000610351562,40.380001068115234,44.4900016784668,30.9424991607666,140.13999938964844,114.86000061035156,162.22999572753906,39.400001525878906,43.31999969482422,31.47249984741211,140.8000030517578,116.41999816894531,164.94000244140625,39.4900016784668,44.34000015258789,187787200,3712000,8359900,3549900,20335000,36435800
2015-07-08,28.09902572631836,125.69453430175781,107.98302459716797,127.2559814453125,33.01415252685547,39.74587631225586,30.642499923706055,141.9199981689453,115.19000244140625,163.16000366210938,39.86000061035156,44.2400016784668,31.15999984741211,143.14999389648438,116.68000030517578,164.94000244140625,40.22999954223633,44.900001525878906,30.635000228881836,141.52000427246094,115.11000061035156,162.67999267578125,39.84000015258789,44.029998779296875,31.1200008392334,142.5,116.5,164.0,39.9900016784668,44.439998626708984,243046400,3386500,8445200,2776300,11383700,39785900
2015-07-09,27.525907516479492,126.47393035888672,108.36736297607422,127.79415130615234,33.063846588134766,39.9974365234375,30.017499923706055,142.8000030517578,115.5999984741211,163.85000610351562,39.91999816894531,44.52000045776367,31.014999389648438,144.1999969482422,117.20999908447266,165.50999450683594,40.58000183105469,45.220001220703125,29.80500030517578,142.72999572753906,115.51000213623047,163.6999969482422,39.900001525878906,44.5,30.962499618530273,143.88999938964844,116.83000183105469,165.33999633789062,40.459999084472656,44.75,314380000,2486800,7016800,4199700,13392000,32424700
2015-07-10,28.261796951293945,127.96189880371094,109.15481567382812,130.21197509765625,33.453128814697266,40.07829666137695,30.81999969482422,144.47999572753906,116.44000244140625,166.9499969482422,40.38999938964844,44.61000061035156,30.962499618530273,145.19000244140625,117.43000030517578,167.39999389648438,40.52000045776367,45.13999938964844,30.302499771118164,143.8699951171875,115.66999816894531,165.52000427246094,40.15999984741211,44.56999969482422,30.485000610351562,144.13999938964844,117.05000305175781,165.66000366210938,40.27000045776367,45.0099983215332,245418000,2192100,7020700,4538300,13360400,25465800
2015-07-13,28.807411193847656,129.85723876953125,110.66409301757812,132.1072540283203,33.6767578125,40.9138298034668,31.415000915527344,146.6199951171875,118.05000305175781,169.3800048828125,40.65999984741211,45.540000915527344,31.440000534057617,146.75,118.30999755859375,169.88999938964844,40.77000045776367,45.619998931884766,31.079999923706055,145.60000610351562,117.25,167.52000427246094,40.4900016784668,44.95000076293945,31.25749969482422,145.9600067138672,117.75,167.92999267578125,40.560001373291016,44.97999954223633,165762000,2194200,7595200,4229000,9854200,28178300
